0,0,0
0.0714286,0,0
0.142857,0,0
0.214286,0,0
0.285714,0,0
0.357143,0,0
0.428571,0,0
0.5,0,0
0.571429,0,0
0.642857,0,0
0.714286,0,0
0.785714,0,0
0.857143,0,0
0.928571,0,0
1,0,0
0,0.0714286,0
0.0714286,0.0714286,0.000439921
0.142857,0.0714286,0.000812162
0.214286,0.0714286,0.00111672
0.285714,0.0714286,0.0013536
0.357143,0.0714286,0.0015228
0.428571,0.0714286,0.00162432
0.5,0.0714286,0.00165816
0.571429,0.0714286,0.00162432
0.642857,0.0714286,0.0015228
0.714286,0.0714286,0.0013536
0.785714,0.0714286,0.00111672
0.857143,0.0714286,0.000812162
0.928571,0.0714286,0.000439921
1,0.0714286,0
0,0.142857,0
0.0714286,0.142857,0.000812162
0.142857,0.142857,0.00149938
0.214286,0.142857,0.00206164
0.285714,0.142857,0.00249896
0.357143,0.142857,0.00281133
0.428571,0.142857,0.00299875
0.5,0.142857,0.00306122
0.571429,0.142857,0.00299875
0.642857,0.142857,0.00281133
0.714286,0.142857,0.00249896
0.785714,0.142857,0.00206164
0.857143,0.142857,0.00149938
0.928571,0.142857,0.000812162
1,0.142857,0
0,0.214286,0
0.0714286,0.214286,0.00111672
0.142857,0.214286,0.00206164
0.214286,0.214286,0.00283476
0.285714,0.214286,0.00343607
0.357143,0.214286,0.00386558
0.428571,0.214286,0.00412328
0.5,0.214286,0.00420918
0.571429,0.214286,0.00412328
0.642857,0.214286,0.00386558
0.714286,0.214286,0.00343607
0.785714,0.214286,0.00283476
0.857143,0.214286,0.00206164
0.928571,0.214286,0.00111672
1,0.214286,0
0,0.285714,0
0.0714286,0.285714,0.0013536
0.142857,0.285714,0.00249896
0.214286,0.285714,0.00343607
0.285714,0.285714,0.00416493
0.357143,0.285714,0.00468555
0.428571,0.285714,0.00499792
0.5,0.285714,0.00510204
0.571429,0.285714,0.00499792
0.642857,0.285714,0.00468555
0.714286,0.285714,0.00416493
0.785714,0.285714,0.00343607
0.857143,0.285714,0.00249896
0.928571,0.285714,0.0013536
1,0.285714,0
0,0.357143,0
0.0714286,0.357143,0.0015228
0.142857,0.357143,0.00281133
0.214286,0.357143,0.00386558
0.285714,0.357143,0.00468555
0.357143,0.357143,0.00527124
0.428571,0.357143,0.00562266
0.5,0.357143,0.0057398
0.571429,0.357143,0.00562266
0.642857,0.357143,0.00527124
0.714286,0.357143,0.00468555
0.785714,0.357143,0.00386558
0.857143,0.357143,0.00281133
0.928571,0.357143,0.0015228
1,0.357143,0
0,0.428571,0
0.0714286,0.428571,0.00162432
0.142857,0.428571,0.00299875
0.214286,0.428571,0.00412328
0.285714,0.428571,0.00499792
0.357143,0.428571,0.00562266
0.428571,0.428571,0.0059975
0.5,0.428571,0.00612245
0.571429,0.428571,0.0059975
0.642857,0.428571,0.00562266
0.714286,0.428571,0.00499792
0.785714,0.428571,0.00412328
0.857143,0.428571,0.00299875
0.928571,0.428571,0.00162432
1,0.428571,0
0,0.5,0
0.0714286,0.5,0.00165816
0.142857,0.5,0.00306122
0.214286,0.5,0.00420918
0.285714,0.5,0.00510204
0.357143,0.5,0.0057398
0.428571,0.5,0.00612245
0.5,0.5,0.00625
0.571429,0.5,0.00612245
0.642857,0.5,0.0057398
0.714286,0.5,0.00510204
0.785714,0.5,0.00420918
0.857143,0.5,0.00306122
0.928571,0.5,0.00165816
1,0.5,0
0,0.571429,0
0.0714286,0.571429,0.00162432
0.142857,0.571429,0.00299875
0.214286,0.571429,0.00412328
0.285714,0.571429,0.00499792
0.357143,0.571429,0.00562266
0.428571,0.571429,0.0059975
0.5,0.571429,0.00612245
0.571429,0.571429,0.0059975
0.642857,0.571429,0.00562266
0.714286,0.571429,0.00499792
0.785714,0.571429,0.00412328
0.857143,0.571429,0.00299875
0.928571,0.571429,0.00162432
1,0.571429,0
0,0.642857,0
0.0714286,0.642857,0.0015228
0.142857,0.642857,0.00281133
0.214286,0.642857,0.00386558
0.285714,0.642857,0.00468555
0.357143,0.642857,0.00527124
0.428571,0.642857,0.00562266
0.5,0.642857,0.0057398
0.571429,0.642857,0.00562266
0.642857,0.642857,0.00527124
0.714286,0.642857,0.00468555
0.785714,0.642857,0.00386558
0.857143,0.642857,0.00281133
0.928571,0.642857,0.0015228
1,0.642857,0
0,0.714286,0
0.0714286,0.714286,0.0013536
0.142857,0.714286,0.00249896
0.214286,0.714286,0.00343607
0.285714,0.714286,0.00416493
0.357143,0.714286,0.00468555
0.428571,0.714286,0.00499792
0.5,0.714286,0.00510204
0.571429,0.714286,0.00499792
0.642857,0.714286,0.00468555
0.714286,0.714286,0.00416493
0.785714,0.714286,0.00343607
0.857143,0.714286,0.00249896
0.928571,0.714286,0.0013536
1,0.714286,0
0,0.785714,0
0.0714286,0.785714,0.00111672
0.142857,0.785714,0.00206164
0.214286,0.785714,0.00283476
0.285714,0.785714,0.00343607
0.357143,0.785714,0.00386558
0.428571,0.785714,0.00412328
0.5,0.785714,0.00420918
0.571429,0.785714,0.00412328
0.642857,0.785714,0.00386558
0.714286,0.785714,0.00343607
0.785714,0.785714,0.00283476
0.857143,0.785714,0.00206164
0.928571,0.785714,0.00111672
1,0.785714,0
0,0.857143,0
0.0714286,0.857143,0.000812162
0.142857,0.857143,0.00149938
0.214286,0.857143,0.00206164
0.285714,0.857143,0.00249896
0.357143,0.857143,0.00281133
0.428571,0.857143,0.00299875
0.5,0.857143,0.00306122
0.571429,0.857143,0.00299875
0.642857,0.857143,0.00281133
0.714286,0.857143,0.00249896
0.785714,0.857143,0.00206164
0.857143,0.857143,0.00149938
0.928571,0.857143,0.000812162
1,0.857143,0
0,0.928571,0
0.0714286,0.928571,0.000439921
0.142857,0.928571,0.000812162
0.214286,0.928571,0.00111672
0.285714,0.928571,0.0013536
0.357143,0.928571,0.0015228
0.428571,0.928571,0.00162432
0.5,0.928571,0.00165816
0.571429,0.928571,0.00162432
0.642857,0.928571,0.0015228
0.714286,0.928571,0.0013536
0.785714,0.928571,0.00111672
0.857143,0.928571,0.000812162
0.928571,0.928571,0.000439921
1,0.928571,0
0,1,0
0.0714286,1,0
0.142857,1,0
0.214286,1,0
0.285714,1,0
0.357143,1,0
0.428571,1,0
0.5,1,0
0.571429,1,0
0.642857,1,0
0.714286,1,0
0.785714,1,0
0.857143,1,0
0.928571,1,0
1,1,0
